day,entry_time,exit_time,entry,exit,shares,gross_pnl,cost,net_pnl,reason,generation,hold_seconds,profile
2026-07-15,2026-07-15T15:50:00+00:00,2026-07-15T17:46:00+00:00,752.77,753.77,2.5680038396242275,2.5680038396242275,3.868800504547484,-1.3007966649232565,target,20,6960,trend_path|rb=True|bps=10.0|frac=True
2026-07-15,2026-07-15T18:44:00+00:00,2026-07-15T19:55:00+00:00,754.15,754.45,2.56157986301002,0.7684739589031807,3.8643993813369155,-3.095925422433735,end_of_day,22,4260,trend_path|rb=True|bps=10.0|frac=True
2026-07-16,2026-07-16T13:34:00+00:00,2026-07-16T14:08:00+00:00,752.17,753.17,2.5642069322979815,2.5642069322979815,3.860003263465443,-1.2957963311674616,target,23,2040,trend_path|rb=True|bps=10.0|frac=True
2026-07-16,2026-07-16T14:39:00+00:00,2026-07-16T16:15:00+00:00,753.84,751.93,2.556807455077212,-4.883502239197684,3.8499639616316133,-8.733466200829298,trailing_stop,25,5760,trend_path|rb=True|bps=10.0|frac=True
2026-07-16,2026-07-16T16:20:00+00:00,2026-07-16T16:55:00+00:00,751.85,752.85,2.5519588558017903,2.5519588558017903,3.8399324903249537,-1.2879736345231634,target,26,2100,trend_path|rb=True|bps=10.0|frac=True
2026-07-16,2026-07-16T17:00:00+00:00,2026-07-16T18:40:00+00:00,752.37,750.22,2.5484831826096905,-5.479238842610776,3.829325345357495,-9.30856418796827,trailing_stop,27,6000,trend_path|rb=True|bps=10.0|frac=True
2026-07-16,2026-07-16T19:07:00+00:00,2026-07-16T19:55:00+00:00,750.02,750.41,2.5440571290260054,0.9921822803201075,3.8171796381044887,-2.8249973577843814,end_of_day,28,2880,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T13:35:00+00:00,2026-07-17T13:40:00+00:00,740.83,741.83,2.571802884000783,2.571802884000783,3.8131092639926014,-1.2413063799918183,target,29,300,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T14:20:00+00:00,2026-07-17T15:00:00+00:00,746.37,744.59,2.5510503157606927,-4.540869562053963,3.803513978786562,-8.344383540840525,trailing_stop,36,2400,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T15:11:00+00:00,2026-07-17T15:29:00+00:00,744.38,745.38,2.5466603624942477,2.5466603624942477,3.79391274162943,-1.2472523791351824,target,38,1080,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T15:32:00+00:00,2026-07-17T15:54:00+00:00,744.94,745.94,2.5430716410104606,2.5430716410104606,3.791414648149676,-1.2483430071392156,target,39,1320,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T16:01:00+00:00,2026-07-17T16:48:00+00:00,745.99,746.99,2.537818798170476,2.537818798170476,3.788912709292557,-1.251093911122081,target,40,2820,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T17:20:00+00:00,2026-07-17T17:28:00+00:00,745.99,746.99,2.5361417061033946,2.5361417061033946,3.7864088443782467,-1.250267138274852,target,40,480,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T17:36:00+00:00,2026-07-17T18:15:00+00:00,745.99,743.65,2.5344657223257636,-5.930649790242367,3.7754415186053505,-9.706091308847718,trailing_stop,40,2340,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T18:43:00+00:00,2026-07-17T18:49:00+00:00,743.23,744.23,2.5308181759199018,2.5308181759199018,3.7644908039538176,-1.2336726280339159,target,41,360,trend_path|rb=True|bps=10.0|frac=True
2026-07-17,2026-07-17T19:03:00+00:00,2026-07-17T19:55:00+00:00,743.75,744.03,2.5273900104348432,0.7076692029216871,3.7602003097247514,-3.0525311068030643,end_of_day,42,3120,trend_path|rb=True|bps=10.0|frac=True
2026-07-13,2026-07-13T13:40:00+00:00,2026-07-13T14:00:00+00:00,752.77,753.77,2.0,2.0,3.01308,-1.01308,target,1,1200,trend_path|rb=True|bps=10.0|frac=False
2026-07-13,2026-07-13T14:02:00+00:00,2026-07-13T14:16:00+00:00,752.77,750.73,2.0,-4.079999999999927,3.007,-7.086999999999927,trailing_stop,1,840,trend_path|rb=True|bps=10.0|frac=False
2026-07-13,2026-07-13T14:17:00+00:00,2026-07-13T14:19:00+00:00,750.92,751.92,2.0,2.0,3.00568,-1.00568,target,2,120,trend_path|rb=True|bps=10.0|frac=False
2026-07-13,2026-07-13T14:35:00+00:00,2026-07-13T16:26:00+00:00,752.39,750.42,2.0,-3.9400000000000546,3.0056199999999995,-6.945620000000054,trailing_stop,4,6660,trend_path|rb=True|bps=10.0|frac=False
2026-07-13,2026-07-13T16:30:00+00:00,2026-07-13T19:38:00+00:00,749.85,748.03,2.0,-3.6400000000001,2.99576,-6.635760000000101,trailing_stop,5,11280,trend_path|rb=True|bps=10.0|frac=False
2026-07-14,2026-07-14T13:42:00+00:00,2026-07-14T13:45:00+00:00,750.68,751.68,2.0,2.0,3.00472,-1.0047199999999998,target,9,180,trend_path|rb=True|bps=10.0|frac=False
2026-07-14,2026-07-14T13:47:00+00:00,2026-07-14T14:16:00+00:00,750.68,748.97,2.0,-3.4199999999998454,2.9993,-6.419299999999845,trailing_stop,9,1740,trend_path|rb=True|bps=10.0|frac=False
2026-07-14,2026-07-14T14:46:00+00:00,2026-07-14T14:58:00+00:00,750.94,751.94,2.0,2.0,3.0057600000000004,-1.0057600000000004,target,13,720,trend_path|rb=True|bps=10.0|frac=False
2026-07-14,2026-07-14T15:18:00+00:00,2026-07-14T16:02:00+00:00,752.01,750.26,2.0,-3.5,3.00454,-6.50454,trailing_stop,14,2640,trend_path|rb=True|bps=10.0|frac=False
2026-07-14,2026-07-14T16:46:00+00:00,2026-07-14T17:09:00+00:00,751.18,752.18,2.0,2.0,3.0067199999999996,-1.0067199999999996,target,17,1380,trend_path|rb=True|bps=10.0|frac=False
2026-07-14,2026-07-14T17:35:00+00:00,2026-07-14T19:55:00+00:00,751.99,752.1,2.0,0.22000000000002728,3.0081800000000003,-2.788179999999973,end_of_day,18,8400,trend_path|rb=True|bps=10.0|frac=False
2026-07-15,2026-07-15T13:38:00+00:00,2026-07-15T14:19:00+00:00,754.53,755.53,2.0,2.0,3.02012,-1.02012,target,19,2460,trend_path|rb=True|bps=10.0|frac=False
2026-07-15,2026-07-15T14:23:00+00:00,2026-07-15T15:17:00+00:00,754.53,752.23,2.0,-4.599999999999909,3.01352,-7.613519999999909,trailing_stop,19,3240,trend_path|rb=True|bps=10.0|frac=False
2026-07-15,2026-07-15T15:22:00+00:00,2026-07-15T15:33:00+00:00,752.77,753.77,2.0,2.0,3.01308,-1.01308,target,20,660,trend_path|rb=True|bps=10.0|frac=False
2026-07-15,2026-07-15T15:50:00+00:00,2026-07-15T17:46:00+00:00,752.77,753.77,2.0,2.0,3.01308,-1.01308,target,20,6960,trend_path|rb=True|bps=10.0|frac=False
2026-07-15,2026-07-15T18:44:00+00:00,2026-07-15T19:55:00+00:00,754.15,754.45,2.0,0.6000000000001364,3.0172,-2.4171999999998635,end_of_day,22,4260,trend_path|rb=True|bps=10.0|frac=False
2026-07-16,2026-07-16T13:34:00+00:00,2026-07-16T14:08:00+00:00,752.17,753.17,2.0,2.0,3.01068,-1.0106799999999998,target,23,2040,trend_path|rb=True|bps=10.0|frac=False
2026-07-16,2026-07-16T14:39:00+00:00,2026-07-16T16:15:00+00:00,753.84,751.93,2.0,-3.8200000000001637,3.01154,-6.831540000000164,trailing_stop,25,5760,trend_path|rb=True|bps=10.0|frac=False
2026-07-16,2026-07-16T16:20:00+00:00,2026-07-16T16:55:00+00:00,751.85,752.85,2.0,2.0,3.0094,-1.0093999999999999,target,26,2100,trend_path|rb=True|bps=10.0|frac=False
2026-07-16,2026-07-16T17:00:00+00:00,2026-07-16T18:40:00+00:00,752.37,750.22,2.0,-4.2999999999999545,3.00518,-7.305179999999955,trailing_stop,27,6000,trend_path|rb=True|bps=10.0|frac=False
2026-07-16,2026-07-16T19:07:00+00:00,2026-07-16T19:55:00+00:00,750.02,750.41,2.0,0.7799999999999727,3.00086,-2.220860000000027,end_of_day,28,2880,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T13:35:00+00:00,2026-07-17T13:40:00+00:00,740.83,741.83,2.0,2.0,2.96532,-0.9653200000000002,target,29,300,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T14:20:00+00:00,2026-07-17T15:00:00+00:00,746.37,744.59,2.0,-3.5599999999999454,2.98192,-6.541919999999946,trailing_stop,36,2400,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T15:11:00+00:00,2026-07-17T15:29:00+00:00,744.38,745.38,2.0,2.0,2.97952,-0.97952,target,38,1080,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T15:32:00+00:00,2026-07-17T15:54:00+00:00,744.94,745.94,2.0,2.0,2.9817600000000004,-0.9817600000000004,target,39,1320,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T16:01:00+00:00,2026-07-17T16:48:00+00:00,745.99,746.99,2.0,2.0,2.98596,-0.98596,target,40,2820,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T17:20:00+00:00,2026-07-17T17:28:00+00:00,745.99,746.99,2.0,2.0,2.98596,-0.98596,target,40,480,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T17:36:00+00:00,2026-07-17T18:15:00+00:00,745.99,743.65,2.0,-4.680000000000064,2.9792799999999997,-7.659280000000063,trailing_stop,40,2340,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T18:43:00+00:00,2026-07-17T18:49:00+00:00,743.23,744.23,2.0,2.0,2.97492,-0.97492,target,41,360,trend_path|rb=True|bps=10.0|frac=False
2026-07-17,2026-07-17T19:03:00+00:00,2026-07-17T19:55:00+00:00,743.75,744.03,2.0,0.5599999999999454,2.9755599999999998,-2.4155600000000543,end_of_day,42,3120,trend_path|rb=True|bps=10.0|frac=False
2026-07-13,2026-07-13T13:51:00+00:00,2026-07-13T13:55:00+00:00,751.97,752.97,2.6596805723632593,2.6596805723632593,0.0,2.6596805723632593,target,0,240,trend_path|rb=False|bps=0.0|frac=True
2026-07-13,2026-07-13T14:16:00+00:00,2026-07-13T14:26:00+00:00,751.97,752.97,2.6632175227367623,2.6632175227367623,0.0,2.6632175227367623,target,0,600,trend_path|rb=False|bps=0.0|frac=True
2026-07-13,2026-07-13T14:37:00+00:00,2026-07-13T15:00:00+00:00,751.97,752.97,2.666759176689362,2.666759176689362,0.0,2.666759176689362,target,0,1380,trend_path|rb=False|bps=0.0|frac=True
2026-07-13,2026-07-13T15:13:00+00:00,2026-07-13T16:29:00+00:00,751.97,749.93,2.6703055404760683,-5.447423302571385,0.0,-5.447423302571385,trailing_stop,0,4560,trend_path|rb=False|bps=0.0|frac=True
2026-07-14,2026-07-14T14:35:00+00:00,2026-07-14T15:04:00+00:00,751.97,752.97,2.663061337512424,2.663061337512424,0.0,2.663061337512424,target,0,1740,trend_path|rb=False|bps=0.0|frac=True
2026-07-14,2026-07-14T15:18:00+00:00,2026-07-14T16:02:00+00:00,751.97,750.26,2.666602783763621,-4.559890760235889,0.0,-4.559890760235889,trailing_stop,0,2640,trend_path|rb=False|bps=0.0|frac=True
